
Netblock	Description	Num IPs
18.136.0.0/16	 Amazon Data Services Singapore	65,536
18.138.0.0/15	 Amazon Data Services Singapore	131,072
18.140.0.0/15	 Amazon Technologies Inc.	131,072
18.142.0.0/15	 Amazon Data Services Singapore	131,072
18.144.0.0/15	 Amazon.com, Inc.	131,072
18.153.0.0/16	 A100 ROW GmbH	65,536
18.156.0.0/14	 A100 ROW GmbH	262,144
18.162.0.0/16	 Amazon Data Services Hong Kong	65,536
18.163.0.0/16	 Amazon Data Services Hong Kong	65,536
18.166.0.0/15	 Amazon Data Services Hong Kong	131,072
18.175.0.0/16	 Amazon Data Services UK	65,536
18.176.0.0/15	 Amazon Data Services Japan	131,072
18.178.0.0/16	 Amazon Data Services Japan	65,536
18.179.0.0/16	 Amazon Data Services Japan	65,536
18.180.0.0/15	 Amazon Data Services Japan	131,072
18.182.0.0/16	 Amazon Data Services Japan	65,536
18.183.0.0/16	 Amazon Data Services Japan	65,536
18.184.0.0/15	 A100 ROW GmbH	131,072
18.188.0.0/16	 Amazon Technologies Inc.	65,536
18.189.0.0/16	 Amazon Technologies Inc.	65,536
18.190.0.0/16	 Amazon Technologies Inc.	65,536
18.191.0.0/16	 Amazon Technologies Inc.	65,536
18.192.0.0/15	 A100 ROW GmbH	131,072
18.194.0.0/15	 A100 ROW GmbH	131,072
18.196.0.0/15	 A100 ROW GmbH	131,072
18.198.0.0/15	 A100 ROW GmbH	131,072
18.200.0.0/16	 Amazon Data Services Ireland Limited	65,536
18.201.0.0/16	 Amazon Data Services Ireland Limited	65,536
18.202.0.0/15	 Amazon Data Services Ireland Limited	131,072
18.216.0.0/14	 Amazon Technologies Inc.	262,144
18.220.0.0/14	 Amazon Technologies Inc.	262,144
18.224.0.0/14	 Amazon Technologies Inc.	262,144
18.228.0.0/16	 Amazon Data Services Brazil	65,536
18.229.0.0/16	 Amazon Data Services Brazil	65,536
18.230.0.0/16	 Amazon Data Services Brazil	65,536
18.231.0.0/16	 Amazon Data Services Brazil	65,536
18.236.0.0/15	 Amazon.com, Inc.	131,072
18.246.0.0/16	 Amazon.com, Inc.	65,536
18.252.0.0/16	 Amazon Technologies Inc.	65,536
18.253.0.0/16	 Amazon Technologies Inc.	65,536
184.169.128.0/17	 Amazon.com, Inc.	32,768
184.72.0.0/18	 Amazon.com, Inc.	16,384
185.112.180.0/24	 Backspace Ventures UG (haftungsbeschraenkt)	256
185.127.28.0/24	 Alfatraining Bildungszentrum GmbH	256
185.133.70.0/24	 Klarna Bank AB	256
185.134.79.0/24	 C2D System House Luxembourg SA	256
185.137.156.0/24	 shopware AG	256
185.143.16.0/24	 A100 ROW Inc	256
185.143.238.0/24	 ANEXITI SAS	256
185.144.16.0/24	 eu-central-1	256
185.144.18.0/24	 eu-central-1	256
185.144.19.0/24	 eu-west-1	256
185.151.47.0/24	 Nublue Ltd	256
185.163.152.0/24	 Planeetta Internet Oy	256
185.163.153.0/24	 Planeetta Internet Oy	256
185.163.154.0/24	 Planeetta Internet Oy	256
185.163.155.0/24	 Planeetta Internet Oy	256
185.166.142.0/24	 Atlassian B.V.	256
185.166.143.0/24	 Atlassian B.V.	256
185.187.119.0/24	 Adestra Inc	256
185.188.28.0/24	 N5 Tech, Inc.	256
185.195.0.0/22	 J2 Global Denmark A/S	1,024
185.195.148.0/24	 Lucas Vossberg	256
185.226.166.0/24	 Platform.sh SAS	256
185.226.56.0/22	 FDcon AB	1,024
185.255.32.0/23	 Setera International Oy	512
185.255.34.0/24	 Setera International Oy	256
185.255.35.0/24	 Setera International Oy	256
185.43.194.0/24	 Ezetop	256
185.43.195.0/24	 Ezetop	256
185.48.120.0/22	 Amazon Data Services Ireland Ltd	1,024
185.53.16.0/22	 PurePromoter Ltd	1,024
185.57.216.0/24	 EMnify Core Network	256
185.64.6.0/24	 iWeb GmbH	256
185.68.58.0/24	 Setera International Oy	256
185.68.59.0/24	 Setera International Oy	256
185.75.62.0/24	 Vision Critical Communications Inc.	256
185.75.63.0/24	 Vision Critical Communications Inc.	256
185.97.10.0/24	 Hello world!	256
185.98.156.0/24	 Andreas Wulf trading as Wulfsoft	256
188.172.137.0/24	 Zendesk International Limited	256
188.172.138.0/24	 Zendesk International Limited	256
188.95.140.0/24	 Netaffairs Internetdiensten BV	256
188.95.14.0/24	 adviqo GmbH	256
188.95.141.0/24	 Netaffairs Internetdiensten BV	256
188.95.142.0/24	 Netaffairs Internetdiensten BV	256
192.111.5.0/24	 Cisco Security	256
192.118.71.0/24	 Walla Communication LTD	256
192.152.132.0/24	 LendingClub Corporation	256
192.152.133.0/24	 LendingClub Corporation	256
192.161.151.0/24	 Zendesk, Inc.	256
192.190.135.0/24	 SkillSoft Corporation	256
192.206.0.0/24	 HostCrew Inc.	256
192.210.30.0/24	 HostManager	256
192.210.31.0/24	 HostManager	256
192.225.99.0/24	 AmeriBand	256
192.42.69.0/24	 Pepperdine University	256
192.71.255.0/24	 Klarna Bank AB	256
192.81.98.0/24	 Invaluable	256
193.104.169.0/24	 Gareth Campling	256
193.16.22.0/24	 Pfeifer & Langen GmbH & Co. KG	256
193.35.157.0/24	 Tradermade International Ltd	256
193.37.132.0/24	 net at work GmbH	256
193.37.39.0/24	 Premiere Conferencing Ireland Ltd	256
193.84.26.0/24	 Premiere Conferencing Ireland Ltd	256
193.9.122.0/24	 Escapenet GmbH	256
194.135.119.0/24	 Reliable Communications s.r.o.	256
194.247.26.0/23	 Winamax SAS	512
194.33.184.0/24	 Tradebyte Software GmbH	256
194.42.104.0/24	 CleverReach Verwaltungs GmbH trading as CleverReach GmbH & Co. KG	256
194.42.105.0/24	 CleverReach Verwaltungs GmbH trading as CleverReach GmbH & Co. KG	256
194.42.96.0/24	 CleverReach Verwaltungs GmbH trading as CleverReach GmbH & Co. KG	256
194.42.97.0/24	 CleverReach Verwaltungs GmbH trading as CleverReach GmbH & Co. KG	256
195.200.230.0/23	 Gareth Campling	512
195.234.155.0/24	 RASMUS SKAARUP ApS	256
195.8.103.0/24	 SITASYS AG	256
195.82.97.0/24	 Invade International Ltd - London Infrastructure	256
198.176.126.0/24	 RELX inc.	256
198.251.128.0/20	 Zoom Video Communications, Inc	4,096
199.127.232.0/22	 Amazon Web Services, Inc.	1,024
199.192.13.0/24	 ICG Link, Inc.	256
199.250.16.0/24	 Florida Department of Management Services	256
199.255.192.0/22	 Amazon Web Services, Inc.	1,024
199.47.130.0/24	 Misk.com, Inc.	256
199.68.157.0/24	 TrialPay, Inc.	256
202.52.43.0/24	 16th Floor Metro Loft	256
202.8.25.0/24	 Sportsbet Pty Ltd	256
203.210.75.0/24	 Macquarie Bank Ltd	256
203.83.220.0/22	 Amazon.com Tech Telecom	1,024
204.110.220.0/24	 Securly, Inc	256
204.136.10.0/24	 Travel Holdings Inc	256
204.15.172.0/24	 HootSuite Media Inc.	256
204.236.128.0/18	 Amazon.com, Inc.	16,384
204.246.160.0/22	 Amazon.com, Inc.	1,024
204.246.164.0/24	 Amazon.com, Inc.	256
204.246.166.0/24	 Amazon.com, Inc.	256
204.246.169.0/24	 Amazon.com, Inc.	256
204.246.174.0/24	 Amazon.com, Inc.	256
204.246.176.0/24	 Amazon.com, Inc.	256
204.246.179.0/24	 Amazon.com, Inc.	256
204.246.180.0/24	 Amazon.com, Inc.	256
204.246.185.0/24	 Amazon.com, Inc.	256
204.246.186.0/24	 Amazon.com, Inc.	256
204.246.188.0/23	 Amazon.com, Inc.	512
204.246.191.0/24	 Amazon.com, Inc.	256
205.201.45.0/24	 Informz Inc.	256
205.201.46.0/24	 Informz Inc.	256
205.251.192.0/24	 Amazon.com, Inc.	256
205.251.193.0/24	 Amazon.com, Inc.	256
205.251.194.0/24	 Amazon.com, Inc.	256
205.251.195.0/24	 Amazon.com, Inc.	256
205.251.196.0/24	 Amazon.com, Inc.	256
205.251.197.0/24	 Amazon.com, Inc.	256
205.251.198.0/24	 Amazon.com, Inc.	256
205.251.199.0/24	 Amazon.com, Inc.	256
205.251.200.0/24	 Amazon.com, Inc.	256
205.251.206.0/23	 Amazon.com, Inc.	512
205.251.208.0/24	 Amazon.com, Inc.	256
205.251.212.0/23	 Amazon.com, Inc.	512
205.251.218.0/24	 Amazon.com, Inc.	256
205.251.219.0/24	 Amazon.com, Inc.	256
205.251.221.0/24	 Amazon.com, Inc.	256
205.251.224.0/22	 Amazon.com, Inc.	1,024
205.251.228.0/22	 Amazon.com, Inc.	1,024
205.251.232.0/22	 Amazon.com, Inc.	1,024
205.251.240.0/22	 Amazon.com, Inc.	1,024
205.251.244.0/23	 Amazon.com, Inc.	512
205.251.247.0/24	 Amazon.com, Inc.	256
205.251.248.0/24	 Amazon.com, Inc.	256
205.251.250.0/24	 Amazon.com, Inc.	256
205.251.251.0/24	 Amazon.com, Inc.	256
205.251.252.0/24	 Amazon.com, Inc.	256
205.251.253.0/24	 Amazon.com, Inc.	256
206.108.41.0/24	 Intuit Inc.	256
206.166.248.0/23	 HackerOne Inc.	512
206.198.37.0/24	 Pactiv LLC	256
206.225.200.0/24	 Intuit Inc.	256
206.225.201.0/24	 Intuit Inc.	256
206.225.203.0/24	 Intuit Inc.	256
206.225.217.0/24	 Intuit Inc.	256
206.225.219.0/24	 Intuit Inc.	256
207.171.160.0/20	 Amazon.com, Inc.	4,096
207.171.170.0/24	 Amazon.com, Inc.	256
207.171.176.0/20	 Amazon.com, Inc.	4,096
207.171.179.0/24	 Amazon.com, Inc.	256
207.202.17.0/24	 IDT Corporation	256
207.207.176.0/24	 Intuit Inc.	256
207.207.178.0/24	 Intuit Inc.	256
208.127.200.0/24	 Palo Alto Networks, Inc	256
208.127.201.0/24	 Palo Alto Networks, Inc	256
208.127.203.0/24	 Palo Alto Networks, Inc	256
208.73.7.0/24	 Acoustic, L.P.	256
208.82.220.0/22	 Parsons Brinckerhoff Inc.	1,024
209.169.242.0/24	 Sorenson Communications, Inc.	256
209.222.82.0/24	 Barracuda Networks, Inc.	256
209.51.32.0/21	 Helm	2,048
209.94.75.0/24	 8x8, Inc.	256
212.19.235.0/24	 Traction Information Technologies B.V.	256
212.19.236.0/24	 Traction Information Technologies B.V.	256
212.8.241.0/24	 Network Box USA	256
216.115.17.0/24	 Vonage Holdings, Inc.	256
216.115.20.0/24	 Vonage Holdings, Inc.	256
216.115.23.0/24	 Vonage Holdings, Inc.	256
216.137.39.0/24	 Amazon.com, Inc.	256
216.137.41.0/24	 Amazon.com, Inc.	256
216.137.42.0/24	 Amazon.com, Inc.	256
216.137.45.0/24	 Amazon.com, Inc.	256
216.137.50.0/23	 Amazon.com, Inc.	512
216.137.56.0/24	 Amazon.com, Inc.	256
216.137.58.0/24	 Amazon.com, Inc.	256
216.137.60.0/23	 Amazon.com, Inc.	512
216.137.62.0/24	 Amazon.com, Inc.	256
216.137.63.0/24	 Amazon.com, Inc.	256
216.182.236.0/23	 Amazon.com, Inc.	512
216.238.188.0/24	 Ebates Inc.	256
216.238.189.0/24	 Ebates Inc.	256
216.238.190.0/24	 Ebates Inc.	256
216.24.45.0/24	 MENLO SECURITY, INC.	256
216.99.220.0/24	 International Payout Systems Inc	256
217.119.105.0/24	 Elzeza Limited	256
217.169.73.0/24	 Exomi Oy	256
23.249.208.0/23	 Amazon Web Services, Inc.	512
23.249.215.0/24	 Amazon Web Services, Inc.	256
23.249.218.0/23	 Amazon Web Services, Inc.	512
23.249.220.0/24	 Amazon Web Services, Inc.	256
23.249.222.0/24	 Amazon Web Services, Inc.	256
23.249.223.0/24	 Amazon Web Services, Inc.	256
23.251.224.0/24	 Amazon Web Services, Inc.	256
23.251.225.0/24	 Amazon Web Services, Inc.	256
23.251.226.0/24	 Amazon Web Services, Inc.	256
23.251.227.0/24	 Amazon Web Services, Inc.	256
23.251.232.0/24	 Amazon Web Services, Inc.	256
23.251.233.0/24	 Amazon Web Services, Inc.	256
23.251.234.0/24	 Amazon Web Services, Inc.	256
23.251.235.0/24	 Amazon Web Services, Inc.	256
23.251.236.0/23	 Amazon Web Services, Inc.	512
23.251.238.0/23	 Amazon Web Services, Inc.	512
23.251.240.0/23	 Amazon Web Services, Inc.	512
23.251.242.0/23	 Amazon Web Services, Inc.	512
23.251.244.0/23	 Amazon Web Services, Inc.	512
23.251.246.0/23	 Amazon Web Services, Inc.	512
23.251.248.0/23	 Amazon Web Services, Inc.	512
27.0.0.0/22	 Amazon.com, Inc.	1,024
3.0.0.0/15	 Amazon Data Services Singapore	131,072
3.101.0.0/16	 Amazon.com, Inc.	65,536
3.104.0.0/14	 Amazon Corporate Services Pty Ltd	262,144
3.112.0.0/14	 Amazon Data Services Japan	262,144
31.171.212.0/24	 Blue Jeans Network, Inc.	256
3.120.0.0/14	 A100 ROW GmbH	262,144
3.12.0.0/16	 Amazon Technologies Inc.	65,536
3.124.0.0/14	 A100 ROW GmbH	262,144
3.128.0.0/15	 Amazon Technologies Inc.	131,072
3.130.0.0/16	 Amazon Technologies Inc.	65,536
3.13.0.0/16	 Amazon Technologies Inc.	65,536
3.131.0.0/16	 Amazon Technologies Inc.	65,536
3.132.0.0/14	 Amazon Technologies Inc.	262,144
3.136.0.0/13	 Amazon Technologies Inc.	524,288
3.14.0.0/15	 Amazon Technologies Inc.	131,072
3.16.0.0/14	 Amazon Technologies Inc.	262,144
3.20.0.0/14	 Amazon Technologies Inc.	262,144
3.24.0.0/14	 Amazon Corporate Services Pty Ltd	262,144
3.248.0.0/13	 Amazon Data Services Ireland Limited	524,288
3.34.0.0/15	 AWS Asia Pacific (Seoul) Region	131,072
34.208.0.0/12	 Amazon Technologies Inc.	1,048,576
34.240.0.0/13	 Amazon Data Services Ireland Limited	524,288
34.240.0.0/14	 Amazon Data Services Ireland Limited	262,144
34.244.0.0/14	 Amazon Data Services Ireland Limited	262,144
34.248.0.0/13	 Amazon Data Services Ireland Limited	524,288
3.5.128.0/22	 Amazon Technologies Inc.	1,024
3.5.128.0/24	 Amazon Technologies Inc.	256
3.5.129.0/24	 Amazon Technologies Inc.	256
3.5.130.0/24	 Amazon Technologies Inc.	256
3.5.131.0/24	 Amazon Technologies Inc.	256
3.5.132.0/23	 Amazon Technologies Inc.	512
3.5.132.0/24	 Amazon Technologies Inc.	256
3.5.133.0/24	 Amazon Technologies Inc.	256
35.152.0.0/16	 Amazon Data Services Italy	65,536
35.154.0.0/16	 Amazon Data Services India	65,536
35.155.0.0/16	 Amazon.com, Inc.	65,536
35.156.0.0/14	 A100 ROW GmbH	262,144
35.160.0.0/13	 Amazon.com, Inc.	524,288
35.176.0.0/15	 Amazon Data Services UK	131,072
35.178.0.0/15	 Amazon Data Services UK	131,072
35.180.0.0/16	 Amazon Data Services France	65,536
35.181.0.0/16	 Amazon Data Services France	65,536
35.182.0.0/15	 Amazon Data Services Canada	131,072
3.5.208.0/22	 Amazon Technologies Inc.	1,024
3.5.208.0/24	 Amazon Technologies Inc.	256
3.5.209.0/24	 Amazon Technologies Inc.	256
3.5.210.0/24	 Amazon Technologies Inc.	256
3.5.211.0/24	 Amazon Technologies Inc.	256
3.5.212.0/23	 Amazon Technologies Inc.	512
3.5.212.0/24	 Amazon Technologies Inc.	256
3.5.213.0/24	 Amazon Technologies Inc.	256
35.72.0.0/13	 Amazon Data Services Japan	524,288
3.6.0.0/15	 Amazon Data Services India	131,072
3.8.0.0/14	 Amazon Data Services UK	262,144
3.96.0.0/15	 Amazon Data Services Canada	131,072
43.250.192.0/24	 Amazon Asia-Pacific Resources Private Limited	256
43.250.193.0/24	 Amazon Asia-Pacific Resources Private Limited	256
44.224.0.0/11	 Amazon.com, Inc.	2,097,152
45.112.120.0/22	 Skylab Networks Pte. Ltd.	1,024
45.11.252.0/24	 ShopyMind SAS	256
45.129.192.0/24	 NEBULO SAS	256
45.129.53.0/24	 Transferwise Ltd Eesti filiaal	256
45.129.54.0/24	 Transferwise Ltd Eesti filiaal	256
45.129.55.0/24	 Transferwise Ltd Eesti filiaal	256
45.13.100.0/22	 Council of the EU, General Secretariat	1,024
45.136.241.0/24	 SysAid US West (Oregon) DC	256
45.136.242.0/24	 SysAid Europe (Ireland) DC	256
45.140.152.0/22	 Lisa Pfeiffer	1,024
45.149.108.0/22	 Opensource ICT Solutions BV	1,024
45.156.96.0/24	 Stour Marine Limited	256
45.156.97.0/24	 Stour Marine Limited	256
45.156.98.0/24	 Stour Marine Limited	256
45.156.99.0/24	 Stour Marine Limited	256
45.159.120.0/22	 Right Angle SRL	1,024
45.159.224.0/22	 meetyoo conferencing GmbH	1,024
45.223.12.0/24	 Incapsula Inc	256
45.62.90.0/24	 NRTC Communications	256
45.62.91.0/24	 NRTC Communications	256
45.84.240.0/24	 Outhwaite Technologies Limited	256
45.88.29.0/24	 Barrett Steel Ltd	256
45.88.30.0/24	 Barrett Steel Ltd	256
45.88.31.0/24	 Barrett Steel Ltd	256
45.93.188.0/24	 Exaring AG	256
46.137.0.0/17	 Amazon Web Services, Elastic Compute Cloud, EC2, EU	32,768
46.137.128.0/18	 Amazon Web Services, Elastic Compute Cloud, EC2, EU	16,384
46.137.192.0/19	 The activity you have detected originates from a dynamic hosting environment. For fastest response, please submit abuse reports at http://aws-portal.amazon.com/gp/aws/html-forms-controller/contactus/AWSAbuse For more information regarding EC2 see: http://ec2.amazonaws.com/ All reports MUST include: * src IP * dest IP (your IP) * dest port * Accurate date/timestamp and timezone of activity * Intensity/frequency (short log extracts) * Your contact details (phone and email) Without these we will be unable to identify the correct owner of the IP address at that point in time.	8,192
46.137.224.0/19	 The activity you have detected originates from a dynamic hosting environment. For fastest response, please submit abuse reports at http://aws-portal.amazon.com/gp/aws/html-forms-controller/contactus/AWSAbuse For more information regarding EC2 see: http://ec2.amazonaws.com/ All reports MUST include: * src IP * dest IP (your IP) * dest port * Accurate date/timestamp and timezone of activity * Intensity/frequency (short log extracts) * Your contact details (phone and email) Without these we will be unable to identify the correct owner of the IP address at that point in time.	8,192
46.228.136.0/23	 F-Secure OYj	512
46.51.128.0/18	 Amazon Web Services, Elastic Compute Cloud, EC2, EU	16,384
46.51.192.0/20	 Amazon Web Services, Elastic Compute Cloud, EC2, EU	4,096
46.51.216.0/21	 Amazon AWS Services - Cloudfront	2,048
46.51.224.0/19	 Amazon Web Services, Elastic Compute Cloud, EC2	8,192
50.112.0.0/17	 Amazon.com, Inc.	32,768
50.112.128.0/19	 Amazon.com, Inc.	8,192
50.112.160.0/19	 Amazon.com, Inc.	8,192
50.112.192.0/18	 Amazon.com, Inc.	16,384
50.18.0.0/18	 Amazon.com, Inc.	16,384
50.18.128.0/18	 Amazon.com, Inc.	16,384
50.18.192.0/20	 Amazon.com, Inc.	4,096
50.18.208.0/20	 Amazon.com, Inc.	4,096
50.18.224.0/19	 Amazon.com, Inc.	8,192
50.18.64.0/18	 Amazon.com, Inc.	16,384
51.149.252.0/24	 Ministry of Justice UK	256
52.10.0.0/15	 Amazon Technologies Inc.	131,072
52.119.128.0/20	 Amazon Technologies Inc.	4,096
52.119.128.0/22	 Amazon Technologies Inc.	1,024
52.119.132.0/22	 Amazon Technologies Inc.	1,024
52.119.136.0/22	 Amazon Technologies Inc.	1,024
52.119.144.0/21	 Amazon Technologies Inc.	2,048
52.119.152.0/22	 Amazon Technologies Inc.	1,024
52.119.156.0/22	 Amazon Technologies Inc.	1,024
52.119.160.0/20	 Amazon Technologies Inc.	4,096
52.119.176.0/21	 Amazon Technologies Inc.	2,048
52.119.184.0/22	 Amazon Technologies Inc.	1,024
52.119.188.0/22	 Amazon Technologies Inc.	1,024
52.119.192.0/22	 Amazon Technologies Inc.	1,024
52.119.196.0/22	 Amazon Technologies Inc.	1,024
52.119.205.0/24	 Amazon Technologies Inc.	256
52.119.206.0/23	 Amazon Technologies Inc.	512
52.119.210.0/23	 Amazon Technologies Inc.	512
52.119.212.0/23	 Amazon Technologies Inc.	512
52.119.214.0/23	 Amazon Technologies Inc.	512
52.119.216.0/21	 Amazon Technologies Inc.	2,048
52.119.224.0/21	 Amazon Technologies Inc.	2,048
52.119.232.0/22	 Amazon Technologies Inc.	1,024
52.119.240.0/21	 Amazon Technologies Inc.	2,048
52.119.248.0/24	 Amazon Technologies Inc.	256
52.119.249.0/24	 Amazon Technologies Inc.	256
52.119.252.0/22	 Amazon Technologies Inc.	1,024
52.12.0.0/15	 Amazon Technologies Inc.	131,072
52.124.128.0/24	 Amazon.com, Inc.	256
52.124.129.0/24	 Amazon.com, Inc.	256
52.124.130.0/24	 Amazon.com, Inc.	256
52.124.143.0/24	 Amazon.com, Inc.	256
52.124.145.0/24	 Amazon.com, Inc.	256
52.124.146.0/24	 Amazon.com, Inc.	256
52.124.156.0/24	 Amazon.com, Inc.	256
52.124.161.0/24	 Amazon.com, Inc.	256
52.124.170.0/24	 Amazon.com, Inc.	256
52.124.171.0/24	 Amazon.com, Inc.	256
52.124.173.0/24	 Amazon.com, Inc.	256
52.124.174.0/24	 Amazon.com, Inc.	256
52.124.176.0/24	 Amazon.com, Inc.	256
52.124.178.0/24	 Amazon.com, Inc.	256
52.124.180.0/24	 Amazon.com, Inc.	256
52.124.181.0/24	 Amazon.com, Inc.	256
52.124.187.0/24	 Amazon.com, Inc.	256
52.124.191.0/24	 Amazon.com, Inc.	256
52.124.198.0/24	 Amazon.com, Inc.	256
52.124.199.0/24	 Amazon.com, Inc.	256
52.124.202.0/24	 Amazon.com, Inc.	256
52.124.203.0/24	 Amazon.com, Inc.	256
52.124.204.0/24	 Amazon.com, Inc.	256
52.124.209.0/24	 Amazon.com, Inc.	256
52.124.210.0/24	 Amazon.com, Inc.	256
52.124.215.0/24	 Amazon.com, Inc.	256
52.124.219.0/24	 Amazon.com, Inc.	256
52.124.220.0/24	 Amazon.com, Inc.	256
52.124.221.0/24	 Amazon.com, Inc.	256
52.124.222.0/24	 Amazon.com, Inc.	256
52.124.223.0/24	 Amazon.com, Inc.	256
52.124.224.0/24	 Amazon.com, Inc.	256
52.124.225.0/24	 Amazon.com, Inc.	256
52.124.226.0/24	 Amazon.com, Inc.	256
52.124.227.0/24	 Amazon.com, Inc.	256
52.124.228.0/24	 Amazon.com, Inc.	256
52.124.229.0/24	 Amazon.com, Inc.	256
52.124.230.0/24	 Amazon.com, Inc.	256
52.124.231.0/24	 Amazon.com, Inc.	256
52.124.232.0/24	 Amazon.com, Inc.	256
52.124.233.0/24	 Amazon.com, Inc.	256
52.124.234.0/24	 Amazon.com, Inc.	256
52.124.235.0/24	 Amazon.com, Inc.	256
52.124.237.0/24	 Amazon.com, Inc.	256
52.124.239.0/24	 Amazon.com, Inc.	256
52.124.240.0/24	 Amazon.com, Inc.	256
52.124.241.0/24	 Amazon.com, Inc.	256
52.124.242.0/24	 Amazon.com, Inc.	256
52.124.243.0/24	 Amazon.com, Inc.	256
52.124.244.0/24	 Amazon.com, Inc.	256
52.124.245.0/24	 Amazon.com, Inc.	256
52.124.246.0/24	 Amazon.com, Inc.	256
52.124.247.0/24	 Amazon.com, Inc.	256
52.124.248.0/24	 Amazon.com, Inc.	256
52.124.249.0/24	 Amazon.com, Inc.	256
52.124.251.0/24	 Amazon.com, Inc.	256
52.124.252.0/24	 Amazon.com, Inc.	256
52.124.253.0/24	 Amazon.com, Inc.	256
52.124.254.0/24	 Amazon.com, Inc.	256
52.124.255.0/24	 Amazon.com, Inc.	256
52.129.34.0/24	 eSentire	256
52.14.0.0/16	 Amazon Technologies Inc.	65,536
52.144.61.0/24	 Nexacomm, LLC	256
52.15.0.0/19	 Amazon Technologies Inc.	8,192
52.15.128.0/17	 Amazon Technologies Inc.	32,768
52.15.32.0/19	 Amazon Technologies Inc.	8,192
52.15.64.0/18	 Amazon Technologies Inc.	16,384
52.16.0.0/15	 Amazon Data Services Ireland Limited	131,072
52.18.0.0/15	 Amazon Data Services Ireland Limited	131,072
52.192.0.0/15	 Amazon Data Services Japan	131,072
52.194.0.0/15	 Amazon Data Services Japan	131,072
52.196.0.0/14	 Amazon Data Services Japan	262,144
52.208.0.0/13	 Amazon Data Services Ireland Limited	524,288
52.216.0.0/22	 Amazon Technologies Inc.	1,024
52.216.0.0/24	 Amazon Technologies Inc.	256
52.216.100.0/24	 Amazon Technologies Inc.	256
52.216.10.0/24	 Amazon Technologies Inc.	256
52.216.101.0/24	 Amazon Technologies Inc.	256
52.216.102.0/24	 Amazon Technologies Inc.	256
52.216.1.0/24	 Amazon Technologies Inc.	256
52.216.103.0/24	 Amazon Technologies Inc.	256
52.216.104.0/24	 Amazon Technologies Inc.	256
52.216.105.0/24	 Amazon Technologies Inc.	256
52.216.106.0/24	 Amazon Technologies Inc.	256
52.216.107.0/24	 Amazon Technologies Inc.	256
52.216.108.0/24	 Amazon Technologies Inc.	256
52.216.109.0/24	 Amazon Technologies Inc.	256
52.216.110.0/24	 Amazon Technologies Inc.	256
52.216.11.0/24	 Amazon Technologies Inc.	256
52.216.111.0/24	 Amazon Technologies Inc.	256
52.216.112.0/24	 Amazon Technologies Inc.	256
52.216.113.0/24	 Amazon Technologies Inc.	256
52.216.114.0/24	 Amazon Technologies Inc.	256
52.216.115.0/24	 Amazon Technologies Inc.	256
52.216.116.0/24	 Amazon Technologies Inc.	256
52.216.117.0/24	 Amazon Technologies Inc.	256
52.216.118.0/24	 Amazon Technologies Inc.	256
52.216.119.0/24	 Amazon Technologies Inc.	256
52.216.120.0/24	 Amazon Technologies Inc.	256
52.216.12.0/24	 Amazon Technologies Inc.	256
52.216.121.0/24	 Amazon Technologies Inc.	256
52.216.122.0/24	 Amazon Technologies Inc.	256
52.216.123.0/24	 Amazon Technologies Inc.	256
52.216.124.0/24	 Amazon Technologies Inc.	256
52.216.125.0/24	 Amazon Technologies Inc.	256
52.216.126.0/24	 Amazon Technologies Inc.	256
52.216.127.0/24	 Amazon Technologies Inc.	256
52.216.128.0/19	 Amazon Technologies Inc.	8,192
52.216.128.0/24	 Amazon Technologies Inc.	256
52.216.129.0/24	 Amazon Technologies Inc.	256
52.216.130.0/24	 Amazon Technologies Inc.	256
52.216.13.0/24	 Amazon Technologies Inc.	256
52.216.131.0/24	 Amazon Technologies Inc.	256
52.216.132.0/24	 Amazon Technologies Inc.	256
52.216.133.0/24	 Amazon Technologies Inc.	256
52.216.134.0/24	 Amazon Technologies Inc.	256
52.216.135.0/24	 Amazon Technologies Inc.	256
52.216.136.0/24	 Amazon Technologies Inc.	256
52.216.137.0/24	 Amazon Technologies Inc.	256
52.216.138.0/24	 Amazon Technologies Inc.	256
52.216.139.0/24	 Amazon Technologies Inc.	256
52.216.140.0/24	 Amazon Technologies Inc.	256
52.216.14.0/24	 Amazon Technologies Inc.	256
52.216.141.0/24	 Amazon Technologies Inc.	256
52.216.142.0/24	 Amazon Technologies Inc.	256
52.216.143.0/24	 Amazon Technologies Inc.	256
52.216.144.0/24	 Amazon Technologies Inc.	256
52.216.145.0/24	 Amazon Technologies Inc.	256
52.216.146.0/24	 Amazon Technologies Inc.	256
52.216.147.0/24	 Amazon Technologies Inc.	256
52.216.148.0/24	 Amazon Technologies Inc.	256
52.216.149.0/24	 Amazon Technologies Inc.	256
52.216.150.0/24	 Amazon Technologies Inc.	256
52.216.15.0/24	 Amazon Technologies Inc.	256
52.216.151.0/24	 Amazon Technologies Inc.	256
52.216.152.0/24	 Amazon Technologies Inc.	256
52.216.153.0/24	 Amazon Technologies Inc.	256
52.216.154.0/24	 Amazon Technologies Inc.	256
52.216.155.0/24	 Amazon Technologies Inc.	256
52.216.156.0/24	 Amazon Technologies Inc.	256
52.216.157.0/24	 Amazon Technologies Inc.	256
52.216.158.0/24	 Amazon Technologies Inc.	256
52.216.159.0/24	 Amazon Technologies Inc.	256
52.216.160.0/19	 Amazon Technologies Inc.	8,192
52.216.160.0/24	 Amazon Technologies Inc.	256
52.216.16.0/20	 Amazon Technologies Inc.	4,096
